"Time","PS_1","PS_2","PS_3","PS_4","PS_5","Y"
3.219481706,3.739928474,3.740842271,2.539585114,2.539695848,2.839699205,1
3.228762987,3.739919167,3.740844378,2.539583436,2.539694488,2.839697852,1
3.238044267,3.739909657,3.740846479,2.539581756,2.539693126,2.839696497,1
3.247325547,3.739899949,3.740848571,2.539580074,2.539691762,2.83969514,1
3.256745026,3.739889897,3.740850687,2.539578364,2.539690375,2.839693761,1
3.263661795,3.739882391,3.740852236,2.539577108,2.539689356,2.839692747,1
3.270578564,3.739874781,3.74085378,2.53957585,2.539688335,2.839691732,1
3.277495333,3.739867069,3.74085532,2.539574591,2.539687314,2.839690716,1
3.284412103,3.739859257,3.740856856,2.53957333,2.539686291,2.839689699,1
3.291328872,3.739851345,3.740858388,2.539572069,2.539685267,2.83968868,1
3.300930892,3.739840201,3.740860507,2.539570315,2.539683844,2.839687265,1
3.313860613,3.739824906,3.740863347,2.539567951,2.539681925,2.839685356,1
3.328777195,3.739806856,3.740866605,2.539565217,2.539679706,2.839683148,1
3.343693778,3.739788385,3.740869843,2.539562478,2.539677482,2.839680936,1
3.358610361,3.739769505,3.740873061,2.539559733,2.539675252,2.839678718,1
3.378333308,3.739743932,3.740877284,2.539556094,2.539672297,2.839675779,1
3.402910769,3.739711128,3.740882498,2.539551544,2.539668602,2.839672103,1
3.427488231,3.739677319,3.740887658,2.539546978,2.539664893,2.839668414,1
3.452065693,3.739642541,3.740892762,2.539542396,2.539661171,2.839664711,1
3.483536292,3.739596657,3.74089922,2.539536502,2.539656385,2.839659949,1
3.522348195,3.739538065,3.740907061,2.539529195,2.539650451,2.839654046,1
3.561160098,3.739477354,3.740914768,2.539521844,2.539644483,2.839648109,1
3.599972001,3.739414622,3.740922342,2.539514448,2.539638481,2.839642137,1
3.651140522,3.739328992,3.740932125,2.539504627,2.539630515,2.839634212,1
3.715453101,3.739216896,3.7409441,2.539492168,2.539620418,2.839624167,1
3.779765679,3.739100082,3.74095572,2.539479578,2.539610226,2.839614027,1
3.844078257,3.738978819,3.740966991,2.539466855,2.539599939,2.839603792,1
3.931203977,3.738807911,3.740981712,2.5394494,2.539585848,2.839589773,1
4.044798504,3.738574375,3.740999977,2.539426258,2.539567207,2.839571227,1
4.158393031,3.738329506,3.741017212,2.539402672,2.539548259,2.839552375,1
4.271987558,3.738074108,3.74103344,2.539378634,2.539528998,2.839533212,1
4.43300303,3.73769554,3.741054768,2.539343769,2.539501153,2.839505509,1
4.648850983,3.737160119,3.74108037,2.539295555,2.539462804,2.839467355,1
4.864698936,3.736595278,3.741102651,2.539245627,2.539423263,2.839428016,1
5,3.736227792,3.741114994,2.539213448,2.539397855,2.839402737,1
5,3.736227788,3.741114994,2.539213448,2.539397855,2.839402737,1
5,3.736227788,3.741114994,2.539213448,2.539397855,2.839402737,1
5.154634923,3.735815437,3.741126841,2.539175384,2.539367904,2.839372936,1
5.309269846,3.735416595,3.741137289,2.539136424,2.539337301,2.839342487,1
