"Time","PS_1","PS_2","PS_3","PS_4","PS_5","Y"
3.000454522,2.799999977,2.8,2.5,2.5,2.8,1
3.000519158,2.799999972,2.8,2.5,2.5,2.8,1
3.000583794,2.799999967,2.8,2.5,2.5,2.8,1
3.000673881,2.799999959,2.8,2.5,2.5,2.8,1
3.000790189,2.799999949,2.8,2.5,2.5,2.8,1
3.000906498,2.799999938,2.8,2.5,2.5,2.8,1
3.001022807,2.799999926,2.799999999,2.5,2.5,2.8,1
3.001177738,2.79999991,2.799999999,2.5,2.5,2.8,1
3.001375296,2.799999888,2.799999999,2.5,2.5,2.8,1
3.001572854,2.799999865,2.799999999,2.5,2.5,2.8,1
3.001801582,2.799999837,2.799999999,2.5,2.5,2.8,1
3.002086139,2.7999998,2.799999998,2.5,2.5,2.8,1
3.002370696,2.799999761,2.799999998,2.5,2.5,2.8,1
3.002522792,2.799999739,2.799999998,2.5,2.5,2.8,1
3.002674888,2.799999717,2.799999997,2.5,2.5,2.8,1
3.002956926,2.799999675,2.799999997,2.5,2.5,2.8,1
3.003238964,2.799999632,2.799999997,2.499999999,2.5,2.8,1
3.003521002,2.799999587,2.799999996,2.499999999,2.5,2.8,1
3.003986203,2.79999951,2.799999995,2.499999999,2.5,2.8,1
3.004716553,2.799999383,2.799999994,2.499999999,2.499999999,2.8,1
3.005446902,2.799999248,2.799999992,2.499999999,2.499999999,2.799999999,1
3.006177251,2.799999107,2.79999999,2.499999998,2.499999999,2.799999999,1
3.00702823,2.799998934,2.799999987,2.499999998,2.499999999,2.799999999,1
3.007708614,2.799998791,2.799999985,2.499999997,2.499999998,2.799999999,1
3.008388999,2.799998642,2.799999983,2.499999997,2.499999998,2.799999998,1
3.009732788,2.799998336,2.799999978,2.499999996,2.499999997,2.799999998,1
3.011532821,2.7999979,2.799999971,2.499999995,2.499999996,2.799999997,1
3.013332855,2.799997438,2.799999963,2.499999993,2.499999995,2.799999995,1
3.015132888,2.799996949,2.799999955,2.499999991,2.499999993,2.799999994,1
3.016932921,2.799996438,2.799999945,2.499999988,2.499999991,2.799999992,1
3.019326773,2.799995722,2.799999932,2.499999985,2.499999989,2.799999989,1
3.022337219,2.79999477,2.799999913,2.499999979,2.499999985,2.799999986,1
3.025347665,2.799993762,2.799999892,2.499999973,2.499999981,2.799999982,1
3.028734072,2.799992565,2.799999867,2.499999966,2.499999977,2.799999978,1
3.032384227,2.799991204,2.799999837,2.499999957,2.499999971,2.799999972,1
3.036034382,2.799989773,2.799999805,2.499999948,2.499999965,2.799999966,1
3.039684537,2.799988275,2.799999771,2.499999938,2.499999959,2.79999996,1
3.043334692,2.799986713,2.799999735,2.499999926,2.499999951,2.799999953,1
3.047457657,2.799984875,2.799999691,2.499999912,2.499999942,2.799999944,1
3.051580621,2.799982961,2.799999645,2.499999897,2.499999932,2.799999934,1
3.055703586,2.799980974,2.799999596,2.499999881,2.499999922,2.799999923,1
3.059826551,2.799978918,2.799999544,2.499999864,2.49999991,2.799999912,1
3.063949515,2.799976793,2.79999949,2.499999845,2.499999898,2.7999999,1
3.069069223,2.799974063,2.79999942,2.499999821,2.499999882,2.799999884,1
3.07482021,2.79997088,2.799999336,2.499999791,2.499999862,2.799999864,1
3.080571196,2.799967578,2.799999248,2.49999976,2.499999841,2.799999843,1
3.086322182,2.79996416,2.799999156,2.499999726,2.499999818,2.79999982,1
3.092299285,2.799960491,2.799999055,2.499999689,2.499999793,2.799999795,1
3.098276387,2.799956705,2.799998949,2.499999649,2.499999766,2.799999769,1
3.10425349,2.799952807,2.799998839,2.499999608,2.499999737,2.79999974,1
3.110230592,2.799948799,2.799998724,2.499999564,2.499999708,2.799999711,1
3.117140883,2.799944034,2.799998586,2.499999511,2.499999671,2.799999675,1
3.124051173,2.79993913,2.799998442,2.499999455,2.499999633,2.799999636,1
3.130961463,2.799934094,2.799998292,2.499999396,2.499999592,2.799999596,1
3.137871754,2.799928927,2.799998136,2.499999335,2.49999955,2.799999554,1
3.144782044,2.799923634,2.799997974,2.49999927,2.499999505,2.799999509,1
3.152399462,2.799917657,2.79999779,2.499999196,2.499999454,2.799999458,1
3.160016879,2.799911535,2.799997599,2.499999119,2.4999994,2.799999405,1
3.167634297,2.799905271,2.799997402,2.499999038,2.499999344,2.799999349,1
3.175251714,2.799898868,2.799997197,2.499998954,2.499999285,2.79999929,1
3.182869132,2.799892331,2.799996987,2.499998866,2.499999225,2.79999923,1
3.188616024,2.799887311,2.799996824,2.499998798,2.499999177,2.799999182,1
3.194362915,2.799882218,2.799996657,2.499998729,2.499999128,2.799999134,1
3.200109807,2.799877052,2.799996487,2.499998657,2.499999078,2.799999084,1
3.205856698,2.799871815,2.799996313,2.499998583,2.499999027,2.799999032,1
3.21160359,2.799866508,2.799996136,2.499998508,2.499998974,2.79999898,1
3.217350482,2.799861131,2.799995955,2.499998431,2.49999892,2.799998926,1
3.225232359,2.799853647,2.799995701,2.499998322,2.499998843,2.79999885,1
3.235594609,2.799843618,2.799995358,2.499998174,2.499998739,2.799998747,1
3.245956859,2.799833376,2.799995004,2.499998021,2.499998631,2.79999864,1
3.257953984,2.799821262,2.79999458,2.499997836,2.4999985,2.799998511,1
3.272465811,2.79980625,2.799994048,2.499997602,2.499998334,2.799998348,1
3.286977638,2.799790857,2.799993495,2.499997357,2.499998161,2.799998177,1
3.301489465,2.799775092,2.799992922,2.4999971,2.499997979,2.799997999,1
3.320846345,2.799753508,2.799992126,2.499996742,2.499997724,2.79999775,1
3.344958841,2.799725762,2.799991084,2.499996269,2.499997386,2.799997422,1
3.369071336,2.799697097,2.799989989,2.499995766,2.499997027,2.799997073,1
3.393183832,2.799667551,2.79998884,2.499995235,2.499996647,2.799996703,1
3.424216744,2.799628283,2.799987285,2.499994508,2.499996126,2.799996196,1
3.462811837,2.799577584,2.799985234,2.499993539,2.49999543,2.799995514,1
3.501406931,2.799524913,2.799983054,2.499992499,2.499994679,2.799994776,1
3.540002024,2.799470364,2.799980749,2.499991388,2.499993875,2.799993985,1
3.591870565,2.799394259,2.799977458,2.499989785,2.49999271,2.799992839,1
3.658186229,2.799292546,2.799972938,2.499987555,2.499991084,2.799991239,1
3.724501894,2.799186153,2.799968074,2.499985126,2.499989306,2.799989489,1
3.790817558,2.799075359,2.799962875,2.499982501,2.499987378,2.79998759,1
3.883010658,2.798914519,2.79995511,2.499978533,2.499984452,2.799984707,1
4.004551677,2.798691203,2.799943944,2.499972746,2.499980165,2.799980482,1
4.126092697,2.798455926,2.799931754,2.499966339,2.499975396,2.79997578,1
4.272421051,2.798158118,2.799915768,2.499957821,2.499969028,2.799969497,1
4.464627433,2.797744848,2.79989268,2.499945332,2.499959641,2.799960231,1
4.699989946,2.797207668,2.799861301,2.499928079,2.499946599,2.799947347,1
4.935352458,2.796639196,2.799826631,2.499908722,2.499931885,2.799932802,1
5.17071497,2.796042258,2.799788797,2.499887316,2.499915533,2.799916627,1
5.454155172,2.79528908,2.799739204,2.499858887,2.499893711,2.799895026,1
5.737595374,2.794501316,2.799685352,2.49982763,2.499869601,2.799871146,1
6.021035575,2.79368175,2.799627388,2.499793609,2.499843244,2.799845024,1
6.368686829,2.792636764,2.799550883,2.499748203,2.499807908,2.799809983,1
6.716338084,2.791551123,2.799468598,2.499698829,2.499769311,2.799771686,1
7.063989338,2.790427934,2.799380721,2.499645579,2.499727511,2.799730188,1
7.496908234,2.788981089,2.799263746,2.499573982,2.499671066,2.799674122,1
8.008889868,2.7872065,2.799114972,2.499481927,2.499598143,2.799601649,1
8.520871501,2.785368489,2.79895526,2.499382061,2.499518659,2.799522614,1
9.032853135,2.783472287,2.798784986,2.499274581,2.499432741,2.799437144,1
9.688852818,2.780965347,2.798551964,2.499126048,2.49931346,2.799318435,1
10,2.779748858,2.798435844,2.499051478,2.49925336,2.799258604,1
10,2.779748849,2.798435844,2.499051478,2.49925336,2.799258604,1
10.49349358,2.777762045,2.798243146,2.498925012,2.499149638,2.799155371,1
10.98698717,2.775736658,2.79804182,2.49879197,2.499039681,2.79904589,1
11.48900188,2.773638675,2.797828283,2.498649947,2.498921613,2.798928293,1
12.01138135,2.771428407,2.797599691,2.498497259,2.498794245,2.798801401,1
13.14701867,2.766507781,2.797074176,2.498143323,2.498497387,2.798505542,1
14.44929098,2.760678441,2.796423007,2.497699841,2.498123073,2.798132336,1
15.77149581,2.754572272,2.795709637,2.497208756,2.497706439,2.797716799,1
17.24770846,2.74755721,2.794853501,2.49661335,2.497199091,2.797210653,1
19.00354217,2.738976097,2.793757197,2.495842883,2.496539762,2.79655273,1
20.80807335,2.729920943,2.792546259,2.494983064,2.495800922,2.795815314,1
22.61260454,2.720656956,2.791253998,2.494056863,2.495002022,2.795017824,1
24.41713572,2.711209943,2.789884097,2.493066595,2.494144883,2.794162082,1
26.22166691,2.701601467,2.788439856,2.492014358,2.493231149,2.793249735,1
28.02619809,2.69184977,2.786924258,2.49090207,2.492262331,2.792282297,1
29.83072928,2.681970483,2.785340021,2.489731497,2.491239829,2.791261169,1
31.63526046,2.671977137,2.783689643,2.488504281,2.49016495,2.790187659,1
33.43979165,2.661881548,2.781975429,2.487221957,2.489038922,2.789062998,1
34.91030981,2.653585786,2.780532689,2.486137162,2.488084242,2.788109429,1
36.38082797,2.645234175,2.779050078,2.485017471,2.487096969,2.787123265,1
37.85134613,2.636831286,2.777528629,2.483863588,2.486077676,2.786105082,1
39.32186429,2.628381257,2.775969316,2.482676187,2.485026914,2.785055428,1
40.79238245,2.619887884,2.774373068,2.481455915,2.483945215,2.783974837,1
41.96321824,2.613096571,2.773076258,2.480461201,2.483062151,2.783092655,1
43.13405404,2.606281663,2.771757028,2.479446347,2.482160052,2.782191438,1
44.30488984,2.599444696,2.770415795,2.47841165,2.481239165,2.781271432,1
45.47572563,2.592587104,2.769052958,2.477357393,2.480299726,2.780332875,1
46.42370558,2.587020531,2.767933941,2.47648965,2.479525655,2.779559519,1
47.37168553,2.581442012,2.766801215,2.475609412,2.478739698,2.778774276,1
48.31966548,2.575852198,2.765654977,2.47471682,2.477941972,2.777977265,1
49.26764543,2.570251706,2.764495415,2.473812014,2.477132595,2.777168603,1
50.02590132,2.56576475,2.763558446,2.473079582,2.476476886,2.776513466,1
50.78415721,2.561271634,2.762613165,2.472339489,2.475813854,2.775851005,1
51.54241309,2.55677264,2.761659663,2.471591803,2.475143555,2.775181278,1
52.30066898,2.552268038,2.760698028,2.470836591,2.474466045,2.774504341,1
52.90034077,2.54870173,2.759931807,2.470234035,2.47392516,2.773963908,1
53,2.548108735,2.759803986,2.470133447,2.473834839,2.773873663,1
53,2.548108735,2.759803986,2.470133447,2.473834839,2.773873663,1
53.59967179,2.544622975,2.759029593,2.469523179,2.473286547,2.773325824,1
54.19934357,2.541218069,2.758250534,2.468908337,2.472733846,2.772773577,1
55.30167646,2.535220166,2.756803607,2.467762887,2.471703091,2.771743655,1
56.40400934,2.529406821,2.755346389,2.466606588,2.470661775,2.770703172,1
58.12540746,2.520759555,2.753047437,2.464775011,2.469010214,2.769052907,1
61.61948555,2.504847919,2.748296234,2.46095499,2.465555465,2.765600768,1
66.38896065,2.48631086,2.741657662,2.455533133,2.460625965,2.760674753,1
71.15843574,2.470953624,2.734880842,2.449893198,2.455463587,2.755515733,1
75.04000438,2.460441995,2.729290402,2.445159496,2.451102407,2.751157165,1
78.92157302,2.45139491,2.723655254,2.440313884,2.446610616,2.746667856,1
82.80314167,2.443582202,2.717991216,2.435370267,2.441999508,2.742059085,1
86.68471031,2.43680877,2.712311288,2.430341475,2.437280104,2.737341866,1
90.56627895,2.430907355,2.706626321,2.425239359,2.432463092,2.73252688,1
94.44784759,2.425734875,2.700945393,2.420074832,2.427558741,2.727624395,1
98.32941623,2.421169738,2.695276087,2.414857913,2.422576851,2.722644208,1
100,2.419355365,2.69284191,2.412599789,2.420412197,2.720480238,1
100,2.419355363,2.692841912,2.412599789,2.420412197,2.720480238,1
100,2.419355363,2.692841912,2.412599789,2.420412197,2.720480238,1
102.2377887,2.4171444,2.689590055,2.409556201,2.41748239,2.717551274,1
104.4755773,2.415057175,2.686346784,2.406502519,2.414534362,2.714604039,1
106.713366,2.413081895,2.683112831,2.403440128,2.411569655,2.711640072,1
108.9511547,2.411180542,2.679885693,2.400372216,2.408593926,2.708665049,1
112.8292914,2.408087286,2.674315444,2.395041727,2.403406775,2.703479017,-1
120.4981334,2.402634282,2.663400898,2.384466818,2.393052346,2.6931264,-1
126.2897119,2.39901149,2.655252466,2.376464047,2.385162904,2.685237988,-1
132.0812905,2.395705134,2.647193374,2.368465655,2.377235342,2.677311186,-1
138.1323639,2.392509693,2.638873458,2.360128967,2.368931167,2.669007541,-1
144.1834373,2.389522574,2.630659371,2.351825945,2.360622194,2.660698854,-1
150.2345108,2.386702023,2.622553593,2.343568187,2.352323938,2.652400665,-1
157.7601813,2.383379796,2.612626295,2.333377033,2.342040218,2.64211676,-1
167.2539459,2.379428082,2.600348762,2.320668024,2.32915728,2.629233227,-1
178.364334,2.375080933,2.586331259,2.306033638,2.314252465,2.614327294,-1
189.474722,2.370983479,2.572692692,2.291684548,2.299575087,2.599648435,-1
200.58511,2.367097882,2.559432298,2.277644781,2.28516271,2.585234299,-1
211.695498,2.363398722,2.546548061,2.263932101,2.271044283,2.57111391,-1
225.3524098,2.359079834,2.531221475,2.247543781,2.254125715,2.554192738,-1
239.0093216,2.354991918,2.516452606,2.231683676,2.237711551,2.537775828,-1
252.9214742,2.351045371,2.501974088,2.216080286,2.221529557,2.521590955,-1
266.8336268,2.347302919,2.488059699,2.201040492,2.205904657,2.505963141,-1
285.3529087,2.342614704,2.470397966,2.181897035,2.18598284,2.486037457,-1
311.6438042,2.336493885,2.446977742,2.156431011,2.159428766,2.459478005,-1
337.9346998,2.330959432,2.425457418,2.132953394,2.134895904,2.434939965,-1
364.2255953,2.325969326,2.405789371,2.111434087,2.112365125,2.412404259,-1
390.5164908,2.321489879,2.387928225,2.091838018,2.091807888,2.391842367,-1
416.8073863,2.317493476,2.371831755,2.074128802,2.073191576,2.373221674,-1
443.0982818,2.313956526,2.357460972,2.058271008,2.056483113,2.3565091,-1
469.3891773,2.310858362,2.34477988,2.044231164,2.041650759,2.341672891,-1
495.6800728,2.308180648,2.333755097,2.031977905,2.028664627,2.328683146,-1
517.4480986,2.306270478,2.325859318,2.02316479,2.019290799,2.319306498,-1
539.2161244,2.304628577,2.319060083,2.015539529,2.011147395,2.311160418,-1
560.9841502,2.303247083,2.313340231,2.009085449,2.004218358,2.304228841,-1
575.6568508,2.30245927,2.310085978,2.005388231,2.000225647,2.300234491,-1
590.3295515,2.301783634,2.307307742,2.002208811,1.996770789,2.296778051,-1
599.2698932,2.301425989,2.305845814,2.000522844,1.994926872,2.294933201,-1
606.6507054,2.3011609,2.304768829,1.999272462,1.993551748,2.293557324,-1
612.5245602,2.300969149,2.303994829,1.998367884,1.992551549,2.292556539,-1
618.3984149,2.300794185,2.303293637,1.997542622,1.991633899,2.291638316,-1
622.3101243,2.300686895,2.302866715,1.99703666,1.991068199,2.291072243,-1
626.2218338,2.300586914,2.302471432,1.99656517,1.990538396,2.290542074,-1
628.9613545,2.300521233,2.302213293,1.996255334,1.990188566,2.290191992,-1
631.7008753,2.300459124,2.301970401,1.995962109,1.989856038,2.289859217,-1
633.3582427,2.300423288,2.301830814,1.99579273,1.989663216,2.289666248,-1
635.0156102,2.30038877,2.301696733,1.995629347,1.98947664,2.289479526,-1
635.4533871,2.300379874,2.301662234,1.99558719,1.989428398,2.289431246,-1
636.0411913,2.300368075,2.301616511,1.995531238,1.989364303,2.289367101,-1
636.6289955,2.300356444,2.301571474,1.995476033,1.989300987,2.289303734,-1
638.0688791,2.300328668,2.301464041,1.995343947,1.989149163,2.289151787,-1
640.6630402,2.300281223,2.301280777,1.995117177,1.988887296,2.288889702,-1
643.0969871,2.300239823,2.301120795,1.994917422,1.98865515,2.288657357,-1
645.530934,2.300201578,2.300972295,1.994730141,1.988435989,2.288438002,-1
647.3480707,2.300175187,2.300868864,1.994598388,1.988280762,2.288282635,-1
649.1652073,2.300150769,2.300771749,1.994473475,1.988132646,2.288134381,-1
650.6703036,2.300132123,2.300696078,1.994375164,1.988015315,2.288016938,-1
652.1753998,2.300114997,2.300624716,1.994281498,1.987902805,2.287904319,-1
653.6804961,2.300099464,2.300557663,1.994192466,1.987795097,2.287796504,-1
655.1855923,2.300085577,2.300494922,1.994108062,1.98769218,2.287693482,-1
656.3594818,2.30007589,2.300448985,1.994045442,1.987615231,2.287616453,-1
657.5333713,2.300067173,2.300405678,1.993985638,1.987541192,2.287542336,-1
658.741798,2.300059147,2.300363843,1.993927017,1.987468016,2.28746908,-1
659.9502247,2.300051992,2.300324785,1.993871379,1.987397925,2.287398911,-1
661.6950914,2.300042996,2.300273249,1.993796285,1.98730215,2.287303028,-1
662.7644559,2.300038169,2.300244477,1.993753311,1.987246616,2.28724743,-1
663.6063712,2.300034687,2.300223307,1.993721091,1.987204574,2.287205338,-1
664.4482865,2.300031465,2.300203421,1.993690277,1.987163997,2.287164714,-1
665.6356301,2.300027326,2.300177515,1.993649171,1.98710923,2.287109883,-1
666.5056308,2.300024576,2.300160096,1.993620774,1.987070904,2.287071512,-1
667.3756315,2.300022047,2.300143965,1.993593801,1.987034071,2.287034636,-1
668.2456322,2.300019727,2.300129089,1.993568221,1.9869987,2.286999225,-1
669.1648701,2.300017492,2.300114695,1.993542665,1.986962876,2.28696336,-1
670.084108,2.300015468,2.300101618,1.993518576,1.986928599,2.286929044,-1
671.0033459,2.300013644,2.300089809,1.993495904,1.986895814,2.286896225,-1
671.9225837,2.300012008,2.300079213,1.993474592,1.986864465,2.286864843,-1
672.8476688,2.300010543,2.300069716,1.993454452,1.986834301,2.286834648,-1
673.7727538,2.300009248,2.300061324,1.993435558,1.986805455,2.286805775,-1
674.6978389,2.300008113,2.30005397,1.993417834,1.986777852,2.286778145,-1
675.622924,2.300007125,2.300047581,1.993401202,1.986751408,2.286751679,-1
676.6315774,2.300006204,2.300041621,1.993384212,1.986723793,2.286724042,-1
677.6402309,2.300005429,2.300036614,1.993368308,1.986697337,2.286697568,-1
678.6488843,2.300004786,2.300032457,1.993353376,1.986671921,2.286672135,-1
679.6575378,2.300004257,2.300029044,1.9933393,1.986647423,2.286647623,-1
680.7760936,2.300003787,2.300026004,1.993324548,1.986621178,2.286621365,-1
681.8946495,2.300003418,2.300023623,1.993310562,1.986595758,2.286595935,-1
683.0132053,2.300003133,2.300021782,1.993297204,1.986571019,2.286571188,-1
684.1317612,2.300002915,2.300020373,1.993284354,1.986546829,2.286546992,-1
685.2503171,2.30000275,2.300019306,1.993271904,1.986523076,2.286523233,-1
686.3688729,2.300002626,2.300018504,1.993259766,1.986499662,2.286499816,-1
687.7229889,2.300002517,2.300017795,1.993245383,1.986471657,2.286471807,-1
689.077105,2.300002441,2.300017302,1.993231255,1.986443931,2.286444079,-1
690.431221,2.300002388,2.300016961,1.993217308,1.986416404,2.28641655,-1
692.0703195,2.300002345,2.300016685,1.993200587,1.98638326,2.286383405,-1
693.709418,2.300002318,2.30001651,1.993183988,1.98635025,2.286350394,-1
695.7450075,2.300002298,2.300016379,1.993163475,1.986309366,2.286309509,-1
697.780597,2.300002287,2.300016306,1.993143033,1.986268559,2.286268703,-1
700.4734237,2.300002279,2.300016256,1.993116045,1.986214637,2.28621478,-1
703.9232472,2.300002275,2.300016229,1.993081515,1.986145606,2.286145749,-1
708.2474016,2.300002273,2.300016219,1.993038262,1.986059112,2.286059254,-1
713.8000972,2.300002273,2.300016218,1.992982735,1.985948058,2.2859482,-1
721.4729009,2.300002273,2.30001622,1.992906009,1.985794605,2.285794748,-1
733.358053,2.300002273,2.300016222,1.992787162,1.985556908,2.285557051,-1
754.9476758,2.300002272,2.300016226,1.992571272,1.985125125,2.285125268,-1
803.5902857,2.300002272,2.300016234,1.99208486,1.984152294,2.284152437,-1
929.6066769,2.300002271,2.300016255,1.990824734,1.981632022,2.281632165,-1
1109.606677,2.300002269,2.300016285,1.989024788,1.978032102,2.278032246,-1
1289.606677,2.300002268,2.300016316,1.987224843,1.974432183,2.274432327,-1
1469.606677,2.300002266,2.300016346,1.985424898,1.970832265,2.270832409,-1
1649.606677,2.300002265,2.300016378,1.983624953,1.967232346,2.267232491,-1
1829.606677,2.300002263,2.300016409,1.981825009,1.963632429,2.263632574,-1
2009.606677,2.300002262,2.300016441,1.980025065,1.960032512,2.260032658,-1
2189.606677,2.30000226,2.300016473,1.978225122,1.956432596,2.256432742,-1
2369.606677,2.300002259,2.300016505,1.976425179,1.95283268,2.252832826,-1
2549.606677,2.300002258,2.300016538,1.974625236,1.949232764,2.249232911,-1
2729.606677,2.300002257,2.300016571,1.972825294,1.94563285,2.245632997,-1
2909.606677,2.300002256,2.300016604,1.971025352,1.942032936,2.242033083,-1
3089.606677,2.300002254,2.300016638,1.969225411,1.938433022,2.23843317,-1
3269.606677,2.300002253,2.300016672,1.96742547,1.934833109,2.234833257,-1
3449.606677,2.300002252,2.300016706,1.96562553,1.931233197,2.231233345,-1
3629.606677,2.300002251,2.30001674,1.963825589,1.927633285,2.227633434,-1
3809.606677,2.30000225,2.300016775,1.96202565,1.924033373,2.224033523,-1
3989.606677,2.300002249,2.30001681,1.96022571,1.920433463,2.220433613,-1
4169.606677,2.300002248,2.300016846,1.958425771,1.916833553,2.216833703,-1
4349.606677,2.300002247,2.300016881,1.956625833,1.913233643,2.213233794,-1
4500,2.300002247,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500,2.300002247,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000001,2.300002886,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000001,2.300003525,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000001,2.300004099,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000002,2.300004897,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000003,2.300005863,2.300016911,1.955121951,1.910225853,2.210226004,-1
4500.000003,2.300006536,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000004,2.30000708,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000004,2.300007502,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300007836,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008098,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008306,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008471,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008601,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008704,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008787,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008852,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008904,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000005,2.300008946,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000006,2.300008987,2.300016911,1.955121951,1.910225852,2.210226004,-1
4500.000006,2.300009018,2.300016911,1.955121951,1.910225852,2.210226004,-1
